date,session,number,bill,question,result,description,yeatotal,naytotal,rollcall,passed,votestotal,yea_pct,close,lopsided,.rollcall_id,pct_yea_D,pct_yea_R,partyline
2005-11-17,1,332,S. 2020,On the Motion S.Amdt. 2609,Rejected,Motion to Waive CBA Re: Feinstein Amdt. No. 2609; To repeal certain tax benefits relating to oil and gas wells intangible drilling and development costs.,48,51,1-332,FALSE,99,0.48484848484848486,FALSE,FALSE,283,0.813953488372093,0.21818181818181817,NA
2005-11-17,1,333,S. 2020,On the Motion S.Amdt. 2610,Rejected,"Motion to Waive CBA Re: Feinstein Amdt. No. 2610; To reinstate for millionaires a top individual income tax rate of 39.6 percent, the pre-May 2003 rates of tax on capital gains and dividends, and to repeal the reduction and termination of the phase out of personal exemptions and overall limitation on itemized deductions, until the Federal budget deficit is eliminated.",40,59,1-333,FALSE,99,0.40404040404040403,FALSE,FALSE,284,0.8837209302325582,0.01818181818181818,NA
2005-11-17,1,334,S. 2020,On the Motion S.Amdt. 2612,Rejected,"Motion to Waive CBA Re: Cantwell Amdt. No. 2612; To improve the Federal Trade Commission's ability to protect consumers from price-gouging during energy emergencies, and for other purposes.",57,42,1-334,FALSE,99,0.5757575757575758,FALSE,FALSE,285,1,0.23636363636363636,NA
2005-11-17,1,335,S. 2020,On the Motion S.Amdt. 2633,Rejected,Motion to Waive CBA Lott Amdt. No. 2633; To clarify treatment of outside income and expenses in the Senate.,51,47,1-335,FALSE,98,0.5204081632653061,FALSE,FALSE,286,0.09523809523809523,0.8545454545454545,NA
2005-11-17,1,336,S. 2020,On the Motion S.Amdt. 2654,Rejected,Motion to Waive CBA Grassley Amdt. No. 2654; To express the sense of the Senate.,53,45,1-336,FALSE,98,0.5408163265306123,FALSE,FALSE,287,0.023255813953488372,0.9629629629629629,Republican
2005-11-17,1,337,S. 2020,On the Motion S.Amdt. 2596,Rejected,Motion to Waive CBA Durbin Amdt. No. 2596; To express the sense of the Senate concerning the provision of health care for children before providing tax cuts for the wealthy.,43,55,1-337,FALSE,98,0.4387755102040816,FALSE,FALSE,288,0.9767441860465116,0,Democratic
2005-11-17,1,338,S. 2020,On the Motion S.Amdt. 2588,Rejected,Motion to Waive CBA Kennedy Amdt. No. 2588; To eliminate child poverty.,36,62,1-338,FALSE,98,0.3673469387755102,FALSE,FALSE,289,0.813953488372093,0,NA
2005-11-17,1,339,S. 2020,On the Motion S.Amdt. 2626,Rejected,Motion to Waive CBA Re: Reed Amdt. No. 2626; To impose a temporary windfall profits tax on crude oil and to use the proceeds of the tax collected to fund programs under the Low-Income Energy Assistance Act of 1981 through a trust fund.,50,48,1-339,FALSE,98,0.5102040816326531,FALSE,FALSE,290,0.9302325581395349,0.16666666666666666,NA
2005-11-17,1,340,S. 2020,On the Motion S.Amdt. 2650,Rejected,Motion to Waive CBA Feingold Amdt. No. 2650; To fully reinstate the pay-as-you-go requirement through 2010.,50,48,1-340,FALSE,98,0.5102040816326531,FALSE,FALSE,291,1,0.1111111111111111,NA
2005-11-17,1,341,S. 2020,On the Motion S.Amdt. 2635,Rejected,Motion to Waive CBA Re: Schumer Amdt. No. 2635; To amend the Internal Revenue Code of 1986 to impose a temporary windfall profit tax on crude oil and to use the proceeds of the tax collected to provide a nonrefundable tax credit of $100 for every personal exemption claimed for taxable years beginning in 2005.,33,65,1-341,FALSE,98,0.336734693877551,TRUE,FALSE,292,0.7441860465116279,0,NA
2005-11-17,1,342,S. 2020,On the Motion S.Amdt. 2601,Rejected,Motion to Waive CBA Nelson Amdt. No. 2601; To amend title XVIII of the Social Security Act to provide extended and additional protection to Medicare beneficiaries who enroll for the Medicare prescription drug benefit during 2006.,51,47,1-342,FALSE,98,0.5204081632653061,FALSE,FALSE,293,1,0.12962962962962962,NA
2005-11-17,1,343,S. 2020,On the Motion S.Amdt. 2634,Rejected,"Motion to Waive CBA Boxer Amdt. No. 2634; To provide an additional $500,000,000 for each of fiscal years 2006 through 2010, to be used for readjustment counseling, related mental health services, and treatment and rehabilitative services for veterans with mental illness, post-traumatic stress disorder, or substance use disorder.",43,55,1-343,FALSE,98,0.4387755102040816,FALSE,FALSE,294,0.9534883720930233,0.018518518518518517,Democratic
2005-11-17,1,344,S. 2020,On the Motion S.Amdt. 2616,Rejected,"Motion to Waive CBA Kerry Amdt. No. 2616; To accelerate marriage penalty relief for the earned income tax credit, to extend the election to include combat pay in earned income, and to make modifications of effective dates of leasing provisions of the American Jobs Creation Act of 2004.",55,43,1-344,FALSE,98,0.5612244897959183,FALSE,FALSE,295,1,0.2037037037037037,NA
2005-11-17,1,345,S. 2020,On the Motion S.Amdt. 2629,Rejected,"Motion to Waive CBA Dayton Amdt. No. 2629; To allow a refundable tax credit for the energy costs of farmers and ranchers, and to modify the foreign tax credit rules applicable to dual capacity taxpayers.",47,51,1-345,FALSE,98,0.47959183673469385,FALSE,FALSE,296,1,0.05555555555555555,Democratic
2005-11-17,1,346,S. 2020,On the Motion S.Amdt. 2665,Rejected,Motion to Waive CBA Harkin Amdt. No. 2665; To amend the Internal Revenue Code of 1986 to restore the phaseout of personal exemptions and the overall limitation on itemized deductions and to modify the income threshold used to calculate the refundable portion of the child tax credit.,42,56,1-346,FALSE,98,0.42857142857142855,FALSE,FALSE,297,0.9534883720930233,0,Democratic
2005-11-18,1,347,S. 2020,On Passage of the Bill,Passed,"S. 2020, As Amended; Tax Relief Act of 2005",64,33,1-347,TRUE,97,0.6597938144329897,TRUE,FALSE,298,0.3488372093023256,0.9245283018867925,NA
2005-11-18,1,348,H.J.Res. 72,On the Amendment S.Amdt. 2672,Rejected,Harkin Amdt. No. 2672; To increase the amount appropriated to carry out under the Community Services Block Grant Act.,46,50,1-348,FALSE,96,0.4791666666666667,FALSE,FALSE,299,1,0.07407407407407407,Democratic
2005-11-18,1,349,H.R. 3010,On the Motion,Agreed to,"Specter Motion to Instruct Conferees Re: H.R. 3010; Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2006",66,28,1-349,FALSE,94,0.7021276595744681,TRUE,FALSE,300,0.8974358974358975,0.5555555555555556,NA
2005-11-18,1,350,H.R. 3010,On the Motion,Agreed to,"Durbin Motion to Instruct Conferees Re: H.R. 3010; Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2006",58,36,1-350,FALSE,94,0.6170212765957447,FALSE,FALSE,301,1,0.3333333333333333,NA
2005-12-14,1,351,S. 1932,On the Motion,Agreed to,Carper Motion to Instruct Conferees on S. 1932; Deficit Reduction Act of 2005,64,27,1-351,FALSE,91,0.7032967032967034,TRUE,FALSE,302,1,0.47058823529411764,NA
2005-12-14,1,352,S. 1932,On the Motion,Agreed to,Baucus Motion to Instruct Conferees on S. 1932; Deficit Reduction Act of 2005,75,16,1-352,FALSE,91,0.8241758241758241,TRUE,FALSE,303,1,0.6862745098039216,NA
2005-12-14,1,353,S. 1932,On the Motion,Agreed to,Harkin Motion To Instruct Conferees on S. 1932; Deficit Reduction Act of 2005,66,26,1-353,FALSE,92,0.717391304347826,TRUE,FALSE,304,1,0.5,NA
2005-12-15,1,354,S. 1932,On the Motion,Agreed to,Dewine Motion to Instruct Conferees on S. 1932; Deficit Reduction Act of 2005,71,20,1-354,FALSE,91,0.7802197802197802,TRUE,FALSE,305,1,0.6,NA
2005-12-15,1,355,S. 1932,On the Motion,Agreed to,Kohl Motion to Instruct Conferees on S. 1932; Deficit Reduction Act of 2005,75,16,1-355,FALSE,91,0.8241758241758241,TRUE,FALSE,306,1,0.68,NA
2005-12-15,1,356,S. 1932,On the Motion,Agreed to,Kennedy Motion to Instruct Conferees on S. 1932; Deficit Reduction Act of 2005,83,8,1-356,FALSE,91,0.9120879120879121,TRUE,FALSE,307,1,0.84,NA
2005-12-15,1,357,S. 1932,On the Motion,Agreed to,Reed Motion to Instruct Conferees on S. 1932; Deficit Reduction Act of 2005,63,28,1-357,FALSE,91,0.6923076923076923,TRUE,FALSE,308,0.975,0.46,NA
2005-12-16,1,358,H.R. 3199,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Conference to Accompany H.R. 3199; USA PATRIOT Improvement and Reauthorization Act of 2005,52,47,1-358,FALSE,99,0.5252525252525253,FALSE,FALSE,309,0.046511627906976744,0.9107142857142857,Republican
2005-12-19,1,359,H.R. 2863,On the Motion to Proceed,Agreed to,"Motion to Proceed to the Conference Report to Accompany H.R. 2863; Department of Defense, Emergency Supplemental Appropriations to Address Hurricanes in the Gulf of Mexico, and Pandemic Influenza Act, 2006",94,1,1-359,FALSE,95,0.9894736842105263,TRUE,TRUE,310,1,1,NA
2005-12-19,1,361,S. 1932,On the Motion to Proceed,Agreed to,Motion to Proceed to Conference Report to Accompany S. 1932; Deficit Reduction Act of 2005,86,9,1-361,FALSE,95,0.9052631578947369,TRUE,FALSE,311,0.8292682926829268,0.9811320754716981,NA
2005-12-21,1,362,S. 1932,On the Motion,Rejected,Motion to Waive CBA (Sects. 313(b)(1)(A) and 313(b)(1)(D)) Re: Conference Report to Accompany S. 1932; Deficit Reduction Act of 2005,52,48,1-362,FALSE,100,0.52,FALSE,FALSE,312,0,0.9454545454545454,Republican
2005-12-21,1,363,S. 1932,On the Motion,Agreed to,"Motion to Concur in House Amdt. To S. 1932, With an Amdt.; Deficit Reduction Act of 2005",50,50,1-363,FALSE,100,0.5,FALSE,FALSE,313,0,0.9107142857142857,Republican
2005-12-21,1,364,H.R. 2863,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Conference Report to Accompany H.R. 2863; Department of Defense, Emergency Supplemental Appropriations to Address Hurricanes in the Gulf of Mexico, and Pandemic Influenza Act, 2006",56,44,1-364,FALSE,100,0.56,FALSE,FALSE,314,0.09090909090909091,0.9464285714285714,Republican
2005-12-21,1,365,S.Con.Res. 74,On the Concurrent Resolution,Agreed to,S. Con. Res. 74; A concurrent resolution correcting the enrollment of H.R. 2863.,48,45,1-365,FALSE,93,0.5161290322580645,FALSE,FALSE,315,0.975609756097561,0.13725490196078433,NA
2006-01-30,2,1,PN1059,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture On The Nomination of Samuel A. Alito, Jr. of New Jersey, To Be An Associate Justice Of The Supreme Court",72,25,2-1,FALSE,97,0.7422680412371134,TRUE,FALSE,316,0.4418604651162791,1,NA
2006-01-31,2,2,PN1059,On the Nomination,Confirmed,"Confirmation Samuel A. Alito, Jr., of New Jersey, to be an Associate Justice",58,42,2-2,TRUE,100,0.58,FALSE,FALSE,317,0.09090909090909091,0.9821428571428571,Republican
2006-02-02,2,3,H.R. 4297,On the Motion S.Amdt. 2729,Rejected,Motion to Waive CBA Conrad Amdt. No. 2729; To provide revenue provisions.,44,52,2-3,FALSE,96,0.4583333333333333,FALSE,FALSE,318,0.9767441860465116,0.019230769230769232,Democratic
2006-02-02,2,4,H.R. 4297,On the Amendment S.Amdt. 2731,Rejected,Grassley Amdt. No. 2731; To express the sense of the Senate regarding the Medicare part D prescription drug program.,42,54,2-4,FALSE,96,0.4375,FALSE,FALSE,319,0,0.8076923076923077,NA
2006-02-02,2,5,H.R. 4297,On the Motion S.Amdt. 2730,Rejected,Motion to Waive CBA Re: Nelson (FL) Amdt. No. 2730; To provide for necessary beneficiary protections in order to ensure access to coverage under the Medicare part D prescription drug program.,52,45,2-5,FALSE,97,0.5360824742268041,FALSE,FALSE,320,1,0.14814814814814814,NA
2006-02-02,2,6,H.R. 4297,On the Motion S.Amdt. 2716,Rejected,"Motion to Waive CBA Clinton Amdt. No. 2716; To establish a congressional commission to examine the Federal, State, and local response to the devastation wrought by Hurricane Katrina in the Gulf Region of the United States especially in the States of Louisiana, Mississippi, Alabama, and other areas impacted in the aftermath and make immediate corrective measures to improve such responses in the future.",44,53,2-6,FALSE,97,0.4536082474226804,FALSE,FALSE,321,1,0,Democratic
2006-02-02,2,7,H.R. 4297,On the Motion S.Amdt. 2735,Rejected,Motion to Waive CBA Dodd Amdt. No. 2735; To support the health needs of our veterans and military personnel and reduce the deficit by making tax rates fairer for all Americans.,44,53,2-7,FALSE,97,0.4536082474226804,FALSE,FALSE,322,0.9767441860465116,0.018867924528301886,Democratic
2006-02-02,2,8,H.R. 4297,On the Motion S.Amdt. 2737,Rejected,"Motion to Waive CBA Reed Amdt. No. 2737; To strengthen America's military, to repeal the extension of tax rates for capital gains and dividends, to reduce the deficit, and for other purposes.",44,53,2-8,FALSE,97,0.4536082474226804,FALSE,FALSE,323,0.9767441860465116,0.018867924528301886,Democratic
2006-02-02,2,9,H.R. 4297,On the Amendment S.Amdt. 2705,Agreed to,Menendez Amdt. No. 2705; To express the sense of the Senate that protecting middle-class families from the alternative minimum tax should be a higher priority for Congress in 2006 than extending a tax cut that does not expire until the end of 2008.,73,24,2-9,FALSE,97,0.7525773195876289,TRUE,FALSE,324,1,0.5471698113207547,NA
2006-02-02,2,10,H.R. 4297,On Passage of the Bill,Passed,H.R. 4297 As Amended; Tax Increase Prevention and Reconciliation Act of 2005,66,31,2-10,TRUE,97,0.6804123711340206,TRUE,FALSE,325,0.3953488372093023,0.9245283018867925,NA
2006-02-02,2,11,H.R. 4659,On Passage of the Bill,Passed,H.R. 4659; A bill to amend the USA PATRIOT ACT to extend the sunset of certain provisions of such Act.,95,1,2-11,TRUE,96,0.9895833333333334,TRUE,TRUE,326,0.9767441860465116,1,NA
2006-02-07,2,12,S. 852,On Cloture on the Motion to Proceed,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 852; Fairness in Asbestos Injury Resolution Act of 2005,98,1,2-12,FALSE,99,0.98989898989899,TRUE,TRUE,327,1,0.9814814814814815,NA
2006-02-09,2,13,S. 852,On the Motion to Table S.Amdt. 2748,Agreed to,"Motion to Table Cornyn Amdt. No. 2748; To provide a new system by which to resolve claims for bodily injury caused by asbestos exposure, and for other purposes.",70,27,2-13,FALSE,97,0.7216494845360825,TRUE,FALSE,328,0.9767441860465116,0.5094339622641509,NA
2006-02-13,2,15,H.R. 4297,On the Motion,Rejected,Dodd Motion to Instruct Conferees on H.R. 4297 Re: Veterans; Tax Increase Prevention and Reconciliation Act of 2005,40,53,2-15,FALSE,93,0.43010752688172044,FALSE,FALSE,329,0.975,0.018867924528301886,Democratic
2006-02-14,2,16,H.R. 4297,On the Motion,Agreed to,Grassley Motion to Instruct Conferees on H.R. 4297 Re: AMT/Capital Gains; Tax Increase Prevention and Reconciliation Act of 2005,53,47,2-16,FALSE,100,0.53,FALSE,FALSE,330,0.045454545454545456,0.9272727272727272,Republican
2006-02-14,2,17,H.R. 4297,On the Motion,Rejected,Kennedy Motion to Instruct Conference on H.R. 4297 Re: Capital Gains; Tax Increase Prevention and Reconciliation Act of 2005,47,53,2-17,FALSE,100,0.47,FALSE,FALSE,331,0.9772727272727273,0.05454545454545454,Democratic
2006-02-14,2,18,H.R. 4297,On the Motion,Rejected,Reed Motion to Instruct Conferees on H.R. 4297 Re: Military; Tax Increase Prevention and Reconciliation Act of 2005,45,55,2-18,FALSE,100,0.45,FALSE,FALSE,332,0.9772727272727273,0.01818181818181818,Democratic
2006-02-14,2,19,H.R. 4297,On the Motion,Agreed to,Hutchison Motion to Instruct Conferees on H.R. 4297 Re: States Sales Taxes; Tax Increase Prevention and Reconciliation Act of 2005,75,25,2-19,FALSE,100,0.75,TRUE,FALSE,333,0.5227272727272727,0.9454545454545454,NA
2006-02-14,2,20,H.R. 4297,On the Motion,Rejected,Lautenberg Motion to Instruct Conferees on H.R. 4297 Re: National Debt; Tax Increase Prevention and Reconciliation Act of 2005,46,54,2-20,FALSE,100,0.46,FALSE,FALSE,334,0.9545454545454546,0.05454545454545454,Democratic
2006-02-14,2,21,S. 852,On the Motion,Rejected,Motion to Waive CBA Re: S. 852; Fairness in Asbestos Injury Resolution Act of 2005,58,41,2-21,FALSE,99,0.5858585858585859,FALSE,FALSE,335,0.3023255813953488,0.8,NA
2006-02-16,2,22,S. 2271,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2271; USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006,96,3,2-22,FALSE,99,0.9696969696969697,TRUE,FALSE,336,0.9545454545454546,1,NA
2006-02-28,2,23,S. 2271,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S. 2271; USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006,69,30,2-23,FALSE,99,0.696969696969697,TRUE,FALSE,337,0.32558139534883723,1,NA
2006-03-01,2,24,S. 2271,On the Amendment S.Amdt. 2895,Agreed to,First Amdt. No. 2895 As Amended; To establish the enactment date of the Act.,81,18,2-24,FALSE,99,0.8181818181818182,TRUE,FALSE,338,0.6046511627906976,1,NA
2006-03-01,2,25,S. 2271,On Passage of the Bill,Passed,"S. 2271, As Amended; USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006",95,4,2-25,TRUE,99,0.9595959595959596,TRUE,FALSE,339,0.9302325581395349,1,NA
2006-03-01,2,26,H.R. 3199,On the Motion to Proceed,Agreed to,Motion to Proceed to Consider the Motion to Reconsider the Vote by which the Motion to Invoke Cloture on the Conference Report to Accompany H.R. 3199 was Not Agreed To (RCV 358).; USA PATRIOT Improvement and Reauthorization Act of 2005,86,13,2-26,FALSE,99,0.8686868686868687,TRUE,FALSE,340,0.7209302325581395,1,NA
2006-03-01,2,27,H.R. 3199,On the Motion to Reconsider,Agreed to,Motion to Reconsider the Vote by Which Cloture was Not Invoked on the Conference Report to Accompany H.R. 3199 (RCV 358).; USA PATRIOT Improvement and Reauthorization Act of 2005,85,14,2-27,FALSE,99,0.8585858585858586,TRUE,FALSE,341,0.6976744186046512,1,NA
2006-03-01,2,28,H.R. 3199,On the Cloture Motion,Agreed to,Upon Reconsideration - Cloture on The Conference Report to Accompany H.R. 3199; USA PATRIOT Improvement and Reauthorization Act of 2005,84,15,2-28,FALSE,99,0.8484848484848485,TRUE,FALSE,342,0.6744186046511628,1,NA
2006-03-02,2,29,H.R. 3199,On the Conference Report,Agreed to,H.R. 3199 Conference Report; USA PATRIOT Improvement and Reauthorization Act of 2005,89,10,2-29,FALSE,99,0.898989898989899,TRUE,FALSE,343,0.7906976744186046,1,NA
2006-03-02,2,30,S. 2320,On the Motion,Agreed to,"Motion to Waive CBA Re: S. 2320; A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006, and for other purposes.",66,31,2-30,FALSE,97,0.6804123711340206,TRUE,FALSE,344,0.9523809523809523,0.46296296296296297,NA
2006-03-07,2,33,S. 2320,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on S. 2320; A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006, and for other purposes.",75,25,2-33,FALSE,100,0.75,TRUE,FALSE,345,1,0.5454545454545454,NA
2006-03-07,2,34,S. 2320,On the Amendment S.Amdt. 2913,Agreed to,Snowe Amdt. No. 2913; To improve the distribution of funds to States under there Low-Income Home Energy Assistance Program.,68,31,2-34,FALSE,99,0.6868686868686869,TRUE,FALSE,346,0.9534883720930233,0.4727272727272727,NA
2006-03-08,2,35,S. 2349,On the Amendment S.Amdt. 2932,Rejected,Reid Amdt. No. 2932; To provide additional transparency in the legislative process.,44,55,2-35,FALSE,99,0.4444444444444444,FALSE,FALSE,347,1,0,Democratic
2006-03-09,2,36,S. 2349,On the Cloture Motion,Rejected,Motion to Invoke Cloture on S. 2349; 527 Reform Act of 2006,51,47,2-36,FALSE,98,0.5204081632653061,FALSE,FALSE,348,0,0.9444444444444444,Republican
2006-03-14,2,38,S.Con.Res. 83,On the Amendment S.Amdt. 3013,Rejected,Conrad Amdt. No. 3013; To fully reinstate the pay-as-you-go requirement through 2011.,50,50,2-38,FALSE,100,0.5,FALSE,FALSE,349,1,0.09090909090909091,Democratic
2006-03-14,2,39,S.Con.Res. 83,On the Amendment S.Amdt. 3028,Rejected,"Kennedy Amdt. No. 3028; To support college access and job training by: (1) restoring program cuts slated for vocational education, TRIO, GEAR UP, Perkins Loans, and other student aid programs; (2) increasing investment in student aid programs, including increasing the maximum Pell Grant to $4,500; and (3) restoring cuts slated for job training programs; paid for by closing $6.3 billion in corporate tax loopholes.",50,50,2-39,FALSE,100,0.5,FALSE,FALSE,350,1,0.09090909090909091,Democratic
2006-03-14,2,41,S.Con.Res. 83,On the Amendment S.Amdt. 3007,Rejected,Akaka Amdt. No. 3007; To increase Veterans medical services funding by $1.5 billion in FY 2007 to be paid for by closing corporate tax loopholes.,46,54,2-41,FALSE,100,0.46,FALSE,FALSE,351,1,0.01818181818181818,Democratic
2006-03-14,2,42,S.Con.Res. 83,On the Amendment S.Amdt. 3039,Rejected,"Bingaman Amdt. No. 3039; To make energy more affordable and sustainable, to increase our national security through foreign oil replacement with biofuels and alternative fuels and advanced/hybrid vehicle use, to accelerate production and market penetration of clean and renewable energy technologies and generation, and to more fully utilize energy efficiency and conservation technologies and practices.",46,54,2-42,FALSE,100,0.46,FALSE,FALSE,352,0.9545454545454546,0.05454545454545454,Democratic
2006-03-15,2,43,S.Con.Res. 83,On the Amendment S.Amdt. 3063,Rejected,Murray Amdt. No. 3063; To restore funding for the Community Development Block Grant Program to the fiscal 2004 level by closing tax loopholes previously slated for elimination in Senate-passed legislation.,45,53,2-43,FALSE,98,0.45918367346938777,FALSE,FALSE,353,1,0.018518518518518517,Democratic
2006-03-15,2,44,S.Con.Res. 83,On the Amendment S.Amdt. 3050,Agreed to,Santorum Amdt. No. 3050; To increase funding for the Community Develeopment Block Grant Program.,60,38,2-44,FALSE,98,0.6122448979591837,FALSE,FALSE,354,0.23255813953488372,0.9259259259259259,NA
2006-03-15,2,45,S.Con.Res. 83,On the Amendment S.Amdt. 3056,Rejected,"Stabenow Amdt. No. 3056; To provide $5 billion for our emergency responders so that they can field effective and reliable interoperable communications equipment to respond to natural disasters, terrorist attacks and the public safety needs of America's communities and fully offset this by closing tax loopholes and collecting more from the tax gap.",43,55,2-45,FALSE,98,0.4387755102040816,FALSE,FALSE,355,0.9767441860465116,0,Democratic
2006-03-15,2,46,S.Con.Res. 83,On the Amendment S.Amdt. 3061,Agreed to,"McConnell Amdt. No. 3061; To provide funding for maritime security, including the Container Security Initiative, improved data for targeted cargo searches, and full background checks and security threat assessments of personnel at our nation's seaports.",90,8,2-46,FALSE,98,0.9183673469387755,TRUE,FALSE,356,0.813953488372093,1,NA
2006-03-15,2,47,S.Con.Res. 83,On the Amendment S.Amdt. 3054,Rejected,"Menendez Amdt. No. 3054; To provide an additional $965 million to make our ports more secure by increasing port security grants, increasing inspections, improving existing programs, and increasing research and development, and to fully offset this additional funding by closing tax loopholes.",43,53,2-47,FALSE,96,0.4479166666666667,FALSE,FALSE,357,1,0,Democratic
2006-03-15,2,48,S.Con.Res. 83,On the Amendment S.Amdt. 3073,Agreed to,Grassley Amdt. No. 3073; To establish a reserve fund to allow for deficit-neutral legislation that would provide for an extension of the Medicare part D enrollment period.,76,22,2-48,FALSE,98,0.7755102040816326,TRUE,FALSE,358,0.6511627906976745,0.8888888888888888,NA
2006-03-15,2,49,S.Con.Res. 83,On the Amendment S.Amdt. 3009,Rejected,Nelson Amdt. No. 3009; To establish a deficit-neutral reserve fund to protect medicare beneficiaries who enroll in the prescription drug benefit during 2006.,49,49,2-49,FALSE,98,0.5,FALSE,FALSE,359,1,0.09259259259259259,Democratic
2006-03-15,2,50,S.Con.Res. 83,On the Amendment S.Amdt. 3004,Agreed to,"Snowe Amdt. No. 3004; To ensure that any savings associated with legislation that authorizes the Secretary of Health and Human Services to use the collective purchasing power of 40,000,000 Medicare beneficiaries to negotiate the best possible prices for prescription drugs provided through part D of title XVIII of the Social Security Act in fallback plans, by private drug plans (if asked) and in other circumstances, but not permitting a uniform formulary or price setting, is reserved for deficit reduction of to improve the Medicare drug benefit.",54,44,2-50,FALSE,98,0.5510204081632653,FALSE,FALSE,360,0.9534883720930233,0.21818181818181817,NA
2006-03-15,2,51,S.Con.Res. 83,On the Amendment S.Amdt. 3086,Rejected,Byrd Amdt. No. 3086; To preserve a national intercity passenger rail system by providing adequate funding of $1.45 billion for Amtrak in Fiscal Year 2007 and to fully offset this additional funding by closing corporate tax loopholes.,44,53,2-51,FALSE,97,0.4536082474226804,FALSE,FALSE,361,1,0.018518518518518517,Democratic
2006-03-15,2,52,S.Con.Res. 83,On the Amendment S.Amdt. 3015,Rejected,"Santorum Amdt. No. 3015; To provide an additional $550,000,000 for Amtrak for fiscal year 2007.",39,59,2-52,FALSE,98,0.3979591836734694,FALSE,FALSE,362,0.32558139534883723,0.4444444444444444,NA
2006-03-16,2,53,H.J.Res. 47,On the Amendment S.Amdt. 3131,Rejected,Baucus Amendment No. 3131; To require a study of debt held by foreigners.,44,55,2-53,FALSE,99,0.4444444444444444,FALSE,FALSE,363,1,0,Democratic
2006-03-16,2,54,H.J.Res. 47,On the Joint Resolution,Agreed to,H.J.Res.47; A joint resolution increasing the statutory limit on the public debt.,52,48,2-54,FALSE,100,0.52,FALSE,FALSE,364,0,0.9454545454545454,Republican
2006-03-16,2,55,S.Con.Res. 83,On the Amendment S.Amdt. 3133,Rejected,"Conrad Amdt No. 3133; To increase funding to combat avian flu, increase local preparedness, and create a Manhattan Project-like effort to develop a vaccine to inoculate the U.S. Population against a pandemic by $5 billion in FY 2007 paid for by requiring tax withholding on government payments to contractors like Halliburton.",44,55,2-55,FALSE,99,0.4444444444444444,FALSE,FALSE,365,0.9772727272727273,0,Democratic
2006-03-16,2,56,S.Con.Res. 83,On the Amendment S.Amdt. 3114,Agreed to,Burr Amdt No. 3114; To provide for the establishment of a reserve fund concerning pandemic influenza preparedness planning.,99,1,2-56,FALSE,100,0.99,TRUE,TRUE,366,0.9772727272727273,1,NA
2006-03-16,2,57,S.Con.Res. 83,On the Amendment S.Amdt. 3074,Agreed to,"Reed Amdt. No. 3074; To increase funding for the Low-Income Home Energy Assistance Program by $3,318,000,000 for fiscal year 2007, increasing the funds available to carry out that program to the fully authorized level of $5,100,000,000, to be paid for by closing corporate tax loopholes.",51,49,2-57,FALSE,100,0.51,FALSE,FALSE,367,1,0.10909090909090909,NA
2006-03-16,2,58,S.Con.Res. 83,On the Amendment S.Amdt. 3048,Agreed to,"Specter Amdt No. 3048; To increase the advance appropriations allowance in order to fund health, education and training, and low-income programs.",73,27,2-58,FALSE,100,0.73,TRUE,FALSE,368,1,0.509090909090909,NA
2006-03-16,2,59,S.Con.Res. 83,On the Amendment S.Amdt. 3034,Rejected,"Lieberman Amdt No. 3034; To protect the American people from terrorist attacks by providing $8 billion in additional funds for homeland security government-wide, by restoring cuts to vital first responder programs in the Departments of Homeland Security and Justice, by providing an additional $1.2 billion for first responders, $1.7 billion for the Coast Guard and port security, $150 million for chemical security, $1 billion for rail and transit security, $456 million for FEMA, $1 billion for health preparedness programs, and $752 million for aviation security.",43,53,2-59,FALSE,96,0.4479166666666667,FALSE,FALSE,369,0.9767441860465116,0,Democratic
2006-03-16,2,60,S.Con.Res. 83,On the Amendment S.Amdt. 3103,Rejected,"Sarbanes Amdt No. 3103; To restore funding for the civil works programs of the Corps of Engineers, the Federal Water Pollution Control State Revolving Fund, the National Park Service, the Forest Service, the National Oceanic and Atmospheric Administration, Federal conservation programs, and other natural resource needs, through an offset achieved by closing corporate tax loopholes.",48,49,2-60,FALSE,97,0.4948453608247423,FALSE,FALSE,370,1,0.09259259259259259,Democratic
2006-03-16,2,61,S.Con.Res. 83,On the Amendment S.Amdt. 3102,Rejected,"Dorgan Amdt No. 3102; To increase funding by $1 billion for various tribal programs and provide necessary additional funding based on recommendations from Indian country, by closing corporate tax loopholes.",42,56,2-61,FALSE,98,0.42857142857142855,FALSE,FALSE,371,0.9761904761904762,0,Democratic
